mpan,TOTAL (A),TOTAL (E),eac
1600000098625,10269,3174.6,305.5363636
2100040201460,18629.1,3171.1,495.4590909
1200061819160,60606,3163.4,1449.304545
1800035286520,0,3162.7,71.87954545
1160001254079,20973.3,3155.7,548.3863636
1300035357940,0,3145.9,71.49772727
2326523665110,0,3143.9,71.45227273
1580001532544,24631.3,3142.9,631.2318182
1023529548097,35005,3141.3,866.9613636
1900092349878,0,3136.6,71.28636364
1014571644943,0,3135.6,71.26363636
2000060749339,15711.2,3134.1,428.3022727
1030065801167,53894.2,3130.9,1296.025
1426101000001,6451.4,3124.5,217.6340909
1592001094371,10135.3,3121.7,301.2954545
2000053085444,13219.2,3116.1,371.2568182
1030083962424,0,3115.6,70.80909091
1200061253980,42835.6,3115.1,1044.334091
2326542690012,28954.2,3113.9,728.8204545
1700053153572,71567.4,3112.1,1697.261364
1900006425250,0,3107.1,70.61590909
1023504318240,11535.4,3100.5,332.6340909
1700052265981,58104.8,3092.9,1390.856818
2200030361611,35137.1,3090.8,868.8159091
1300035415690,3179,3086.6,142.4
3110000080770,30904.5,3082.5,772.4318182
1900046001085,8931.4,3075.3,272.8795455
1200052444332,31269.9,3069.1,780.4318182
1012592299674,1340.1,3066,100.1386364
1200041138216,32410.4,3064.6,806.25
1800053289932,78410.8,3063.6,1851.690909
3110000083051,3739.3,3060.4,154.5386364
1050000235942,0,3057.9,69.49772727
1800060433626,0,3054,69.40909091
1900005423632,9851.7,3047.4,293.1613636
1014570433070,14074.4,3046.5,389.1113636
2300000943153,10378,3041,304.9772727
1200010059607,9925.8,3040.5,294.6886364
2380000133509,88081,3029.3,2070.688636
1030016689260,0,3025.1,68.75227273
1014570680329,0,3021,68.65909091
1420201100002,9718.9,3018.8,289.4931818
2100040325670,17903.4,3017.4,475.4727273
2100041728599,0,3011.7,68.44772727
2700009690294,7648.4,3000.7,242.025
2000027323857,4470.3,2999.2,169.7613636
1800036600627,0,2995.6,68.08181818
1200061539939,0,2994.1,68.04772727
1410980303005,0,2989.7,67.94772727
2200019041902,0,2988.6,67.92272727
1470001032922,6058.7,2984.6,205.5295455
1420312000000,3924.7,2976.2,156.8386364
1200051670830,27361.3,2973.9,689.4363636
1200010146906,0,2971.2,67.52727273
1800014892883,4414.2,2970.1,167.825
2700005397775,123701.4,2966.3,2878.811364
1900090359703,115760,2965.9,2698.315909
1591023537245,37293.9,2965.5,914.9863636
1900046000996,0,2958.4,67.23636364
1200051744447,136102.5,2956.9,3160.440909
2199989650922,0,2952.4,67.1
1600000041150,8726.9,2949.6,265.375
2000027321130,8176.1,2945.4,252.7613636
1030062162561,71322.5,2943.9,1687.872727
1580000127821,13767,2942,379.75
2200030366239,56233.7,2941.2,1344.884091
2200030051224,4852.9,2939.4,177.0977273
1620000001823,46239.1,2935.7,1117.609091
1200010200313,15834.1,2932.5,426.5136364
1800036598048,0,2930.8,66.60909091
2500000824640,12334.6,2929,346.9
1200010166442,128191.1,2927.6,2979.970455
2200030064376,1206.1,2925.7,93.90454545
2000027389802,7960.8,2925.6,247.4181818
1030038592398,36704.4,2923.8,900.6409091
2000027415940,0,2918.5,66.32954545
1200061957570,43.1,2917.1,67.27727273
1030072434366,0,2912.8,66.2
1900045000364,0,2910.5,66.14772727
1800035229416,0,2908.7,66.10681818
2336526036012,0,2904.3,66.00681818
1200010059332,105986.4,2902.5,2474.747727
1050002037424,0,2901.6,65.94545455
2500021735039,24466.2,2898.1,621.9159091
1900090199581,11381.6,2893.2,324.4272727
1100039228159,0,2886,65.59090909
2000027432714,23303.9,2883.9,595.1772727
1591041622512,36313.8,2875.6,890.6681818
1200061694990,7901.4,2872.9,244.8704545
2326523449124,0,2870.5,65.23863636
1200010028947,3551.8,2861.9,145.7659091
1200050943960,0,2858.1,64.95681818
2000027301301,0,2855.3,64.89318182
1014569962269,0,2849.4,64.75909091
1100050657286,0,2849.3,64.75681818
1200010066640,0,2849,64.75
1300060985571,0,2843.3,64.62045455
1800025196394,0,2841.3,64.575
2000003184023,0,2837.9,64.49772727
1170000078295,2587.7,2837.1,123.2909091
2200040560431,0,2835.6,64.44545455
1200010059305,89404.6,2834.1,2096.334091
1300012252345,39997.2,2833.1,973.4159091
1570000217911,12983.8,2830.6,359.4181818
1200034864660,22309.1,2825.5,571.2409091
1050003239285,0,2821.4,64.12272727
1200010017769,60433.3,2816.5,1437.495455
1200010052114,0,2814.3,63.96136364
2000027435859,37433.2,2811,914.6409091
2200042627984,21986.5,2810.7,563.5727273
1200010184195,31574.3,2809.2,781.4431818
2200030122266,7790.9,2804.8,240.8113636
2500223234996,0,2788.6,63.37727273
1200052421920,19703.1,2783,511.0477273
3110000073550,41259.6,2772.2,1000.722727
2100040964092,31942.5,2770.3,788.9272727
2200040925691,6425.7,2767.5,208.9363636
1600000060454,0,2767.2,62.89090909
1200061168233,2235.2,2759.8,113.5227273
1200040258635,9359.6,2758.7,275.4159091
1900004383290,0,2756.3,62.64318182
1900070060937,7833.3,2753.7,240.6136364
2000027299831,10357.8,2753.6,297.9863636
1900013001141,9814.7,2750.8,285.5795455
2199989667786,9938,2744.2,288.2318182
1200063004591,0,2743.1,62.34318182
1300054881210,12190.9,2735.5,339.2363636
2000055125806,11589.4,2730.8,325.4590909
1200010227421,201792.9,2728.3,4648.209091
1800053656222,37100.4,2727.6,905.1818182
2316540057019,12422.6,2727.5,344.3204545
2000027353044,0,2725.3,61.93863636
2700008958243,0,2722,61.86363636
2500000915128,17324.3,2718.2,455.5113636
1900090445957,0,2715.9,61.725
2700006569586,12524.8,2703.7,346.1022727
1030029181029,115870.6,2703.2,2694.859091
1200010197264,28022.8,2703,698.3136364
2000027388437,12327.9,2702.1,341.5909091
1030002519196,20961.7,2689.7,537.5318182
1800035299014,0,2686.6,61.05909091
1015685448001,0,2677.3,60.84772727
1591017835182,9925.1,2676.8,286.4068182
2199989614640,22134.2,2675.3,563.8522727
1414873981009,0,2673.7,60.76590909
1200062180082,0,2672.5,60.73863636
1460002198933,20637.9,2668.4,529.6886364
2000027283910,0,2667.7,60.62954545
1900060927099,37342.1,2667.4,909.3068182
1014570212040,0,2663,60.52272727
1900005423961,112409.9,2661.3,2615.254545
1200010234605,209735.5,2660.3,4827.177273
2200040086580,0,2658.5,60.42045455
1800035318698,52047.2,2656.8,1243.272727
1900090795887,22278.8,2654,566.6545455
2336513051010,42655.3,2650.9,1029.686364
1200010059280,104770,2644.7,2441.243182
2000054428586,20489.7,2643.7,525.7590909
1600000106259,10885.9,2642.8,307.4704545
2200030103351,9215.3,2642.5,269.4954545
1200010223905,28138.5,2636,699.4204545
3400000465880,0,2635.4,59.89545455
2000057615494,31044.3,2635.3,765.4454545
1630000097694,0,2633.1,59.84318182
1200051792593,0,2632.9,59.83863636
1714946321145,25542.5,2632.6,640.3431818
1800051469500,10494.5,2629.3,298.2681818
2000027296859,0,2624.2,59.64090909
1713568930034,54481.6,2620.2,1297.768182
2000054275662,55360.7,2620,1317.743182
1425243100002,0,2615.8,59.45
2199993022404,26595.8,2614.8,663.8772727
1030025430410,27812.2,2614.5,691.5159091
2000057982286,0,2613.4,59.39545455
1200052536996,21684.1,2611.5,552.1727273
1200051066775,8937,2610.5,262.4431818
1900091123705,0,2607,59.25
1100039675084,7644,2605.9,232.9522727
1591021778289,6541.2,2602.5,207.8113636
2500001322322,111612.4,2599.6,2595.727273
1580001385687,11952.7,2598.9,330.7181818
1580001422762,8259.2,2592,246.6181818
2000027358831,9506,2588.6,274.8772727
1200051180020,7432,2588.2,227.7318182
2000053313095,0,2585.4,58.75909091
1650000417943,0,2584.5,58.73863636
1300035428955,19347.9,2581.8,498.4022727
1200039555634,24450.5,2578.8,614.3022727
1030005926642,8617.8,2565.3,254.1613636
1200036489699,4681.3,2563.8,164.6613636
1014571902083,10005.2,2561.9,285.6159091
2000027353132,0,2561.4,58.21363636
1100050845390,6355.2,2561.3,202.6477273
1900041427508,0,2560.9,58.20227273
1460002216370,11001.4,2560.7,308.2295455
1200051180066,1022.7,2559.9,81.42272727
1610003260562,8880,2559.9,259.9977273
1712006290832,1898,2559.3,101.3022727
1014572296760,6659.8,2556.6,209.4636364
1591060020983,10118.7,2555.4,288.0477273
1050000602915,108394.5,2548.1,2521.422727
1200010197742,10115.2,2540.7,287.6340909
2199989614872,38315.8,2540.6,928.5545455
2000027425949,8953.3,2534.9,261.0954545
1050000995820,11806.5,2531,325.8522727
1200010077280,7652.1,2529.2,231.3931818
2100040346100,33975.2,2523.5,829.5159091
1900091785782,20583.9,2523,525.1568182
1014568795934,9850.9,2520.2,281.1613636
1421856100008,5039.7,2519.7,171.8045455
1014571464859,1119.1,2518.2,82.66590909
2000052695500,0,2517.4,57.21363636
2200042030998,0,2516.9,57.20227273
1700051985305,2679.3,2515.9,118.0727273
1700052344393,55853.9,2512.2,1326.502273
2000027408999,5575.8,2510.2,183.7727273
1800051887825,0,2509.2,57.02727273
1200010151241,4157.5,2508.2,151.4931818
2700007339570,44441.2,2505.1,1066.961364
1591120091475,716,2504.9,73.20227273
1014571822739,6522.3,2504.8,205.1613636
1200062481698,4564.3,2498.1,160.5090909
2199994121453,24881.4,2497.4,622.2454545
1800016158870,0,2497.2,56.75454545
1200010028167,36158.4,2496.3,878.5159091
2000054329867,0,2487.8,56.54090909
2000027324753,0,2485.3,56.48409091
2375252995614,19059.3,2484.6,489.6340909
1411064141000,35647.6,2479.5,866.525
1591041824832,16610.7,2473.5,433.7318182
1030075622853,41998,2471.7,1010.675
2200016088633,0,2471.6,56.17272727
1300013871365,0,2470.9,56.15681818
1420648000003,66894.9,2468.6,1576.443182
2376520761013,7861.5,2468.3,234.7681818
1014572739514,68767.2,2465.6,1618.927273
1900060242951,0,2461.6,55.94545455
2200030013423,0,2457.5,55.85227273
1417741460003,8155.9,2454.9,241.1545455
2000027358655,9981.7,2454.7,282.6454545
2000027406626,0,2451.5,55.71590909
1600000132825,24728,2450.8,617.7
1591026339298,9376.5,2449.3,268.7681818
2200030094431,24519,2448.8,612.9045455
2000027300229,104719.4,2445.8,2435.572727
1050000721640,48516.6,2445.2,1158.222727
1800035321840,60237,2445.1,1424.593182
1800060259826,3610.8,2445,137.6318182
1200010224661,25667.9,2442,638.8613636
2600002962694,43368,2434.6,1040.968182
1014568133994,11967.3,2425.5,327.1090909
1100039656221,105328.5,2419.9,2448.827273
1200010050818,0,2419.4,54.98636364
1200026989044,8270.6,2416.1,242.8795455
2000027419582,0,2414.7,54.87954545
1100024993666,8165.6,2414.3,240.4522727
1426364000009,0,2412.4,54.82727273
1591023947452,0,2408.9,54.74772727
1800035300200,0,2407.8,54.72272727
2500021197125,0,2406.8,54.7
1426103000003,0,2406.5,54.69318182
1591020038713,0,2406.5,54.69318182
1200010124665,51489.6,2402.9,1224.829545
1160000154150,0,2401,54.56818182
1470000708835,18011.3,2395.4,463.7886364
2200031957961,24501.6,2393.1,611.2431818
1900090399307,0,2384.6,54.19545455
1800035183453,9709.9,2380.4,274.7795455
2600003249690,0,2378.9,54.06590909
1413056013004,47825.4,2375.4,1140.927273
2200030523353,38651.7,2370.1,932.3136364
1200050756637,6067.7,2363.3,191.6136364
2000027322107,10955.4,2361.8,302.6636364
2200040882276,440.7,2360.3,63.65909091
2000027352705,98483.8,2357.1,2291.838636
1470000422724,52156,2352.7,1238.834091
1023530629781,0,2352.4,53.46363636
1600000150053,88239.2,2344.8,2058.727273
2100041466586,9811.1,2344.2,276.2568182
1200010151400,11495.4,2341.4,314.4727273
2700001515025,9591.8,2340,271.1772727
1030077049088,103153.2,2340,2397.572727
1200050040084,0,2337.2,53.11818182
1470000265195,6454.1,2330.7,199.6545455
2000027356268,100774.4,2324.6,2343.159091
2300001086772,20735,2320.6,523.9909091
1300051788360,0,2316.7,52.65227273
1015678940384,10845.5,2316.5,299.1363636
1200010019845,32709.8,2315.2,796.0227273
2000056822457,8263.6,2314.1,240.4022727
1023541912438,48596,2310.4,1156.963636
1200010147245,13579.9,2310.2,361.1386364
1580000727607,25047.1,2303.9,621.6136364
2336518355019,0,2301.8,52.31363636
1200060684964,22666.6,2298.3,567.3840909
1591052834021,0,2297.1,52.20681818
1800053716059,0,2295.7,52.175
1900092102130,23759.6,2291.5,592.0704545
2000027416313,0,2285.9,51.95227273
2000051128413,6013.1,2279.8,188.475
1300035400268,0,2277.8,51.76818182
2000027358637,0,2276.9,51.74772727
1014572288022,18010.3,2273.7,461
1030044467050,91809.9,2268.4,2138.143182
1470001268425,349.7,2264.7,59.41818182
2380001803699,0,2256.2,51.27727273
1200061377719,23503.3,2253.9,585.3909091
1200010019135,0,2246.7,51.06136364
1650000455600,0,2243.8,50.99545455
2000027323183,0,2237.5,50.85227273
2200030356630,29377.6,2234,718.4454545
1200060190619,73611.5,2233.6,1723.752273
2000055947590,17863.6,2230.6,456.6863636
1030009344902,24134.1,2230.6,599.1977273
1580001557799,0,2229.9,50.67954545
1800020216284,100.9,2229.4,52.96136364
1170000059344,1677.9,2227.1,88.75
1200061221640,70710.5,2225.4,1657.634091
2200030077686,20706.3,2222.2,521.1022727
2000027313520,16850.9,2221.6,433.4659091
1800035230430,0,2217.8,50.40454545
1200061432690,0,2211.2,50.25454545
1200060000716,0,2208.3,50.18863636
1900092783606,0,2207.6,50.17272727
1600000126219,17160.6,2206.8,440.1681818
1600000051050,9696.7,2204,270.4704545
1300013329370,4069.9,2203.6,142.5795455
2380001835663,19130.5,2202.3,484.8363636
1580001539735,5966.6,2200.7,185.6204545
1100013516533,0,2200.6,50.01363636
2100040087320,22828.7,2200,568.8340909
1100039230325,39823.7,2197.8,955.0340909
1900005001155,0,2195.8,49.90454545
2334552858410,7267,2195.8,215.0636364
1200062043474,7760,2191.4,226.1681818
1460002162858,44632,2191,1064.159091
1300051639560,9183.1,2188.6,258.4477273
2200030038836,0,2179.9,49.54318182
1200050184088,0,2179.3,49.52954545
1420634500004,20181.6,2172.7,508.0522727
1050000469892,46907.2,2171.8,1115.431818
1200010082094,0,2169.2,49.3
2362119589119,16786.2,2167.1,430.7568182
1100039500436,22754.8,2163.2,566.3181818
2000027327860,0,2160.6,49.10454545
2000050053227,40216.6,2160.6,963.1181818
1507719880295,0,2159.7,49.08409091
1592001144794,0,2159.2,49.07272727
2000052579975,9792.7,2157.4,271.5931818
1300052781969,53622,2153.2,1267.618182
1200010186810,8292.8,2152.9,237.4022727
2000054166350,46774.2,2152.3,1111.965909
1170000049008,0,2151.2,48.89090909
1200052443506,28309.7,2149.6,692.2568182
1200010192967,19035.2,2146.9,481.4113636
1900048295627,6896.9,2141.9,205.4272727
1427883000001,0,2141.1,48.66136364
2000054978000,92974.4,2129.6,2161.454545
2000053646044,27588.4,2124.7,675.2977273
1591013886129,0,2124.5,48.28409091
1419082803006,0,2123.1,48.25227273
1900022144236,0,2122.6,48.24090909
1800052848250,0,2115.8,48.08636364
2000027312907,1167.8,2115.4,74.61818182
1507866429993,9660.6,2111.7,267.5522727
1100039365087,29789.8,2111,725.0181818
1300060750238,8902.9,2109.7,250.2863636
1014569833926,0,2108.9,47.92954545
2600000080115,20694.9,2107.5,518.2363636
2000027329307,0,2105.2,47.84545455
2380002242361,0,2104.9,47.83863636
1800035325853,31906.7,2099.3,772.8636364
1200061290778,5816.7,2097.8,179.875
2700002582705,37893.6,2094.9,908.8295455
1023521951195,33576,2094.6,810.6954545
1300060103300,6279.4,2093.1,190.2840909
1200061275005,18304,2093.1,463.5704545
1023531566110,17039.6,2090.1,434.7659091
1424650100007,8471.6,2088.9,240.0113636
1170001481995,0,2088.7,47.47045455
1900030000335,10251.8,2088,280.45
1200051862442,15723.7,2083.1,404.7
1200010029560,8034.8,2082.4,229.9363636
2000051383550,25911.6,2081.8,636.2136364
1200010171178,68700.7,2081.8,1608.693182
1300035351985,91805.1,2081.3,2133.781818
2199989635552,288.1,2080.6,53.83409091
2500021291928,1674.6,2076.5,85.25227273
1800025124362,6966.1,2074.1,205.4590909
1200052261130,154064,2070.8,3548.518182
2000060092613,0,2069.6,47.03636364
1030075653211,27172.8,2068,664.5636364
1200061591432,0,2061.3,46.84772727
1714097251513,85735,2059.2,1995.322727
1427390200001,85.1,2055,48.63863636
2200030017117,6628.7,2054.2,197.3386364
1014569850480,5289.9,2050.5,166.8272727
1014570147418,5395.2,2049.9,169.2068182
2000054442508,0,2044.8,46.47272727
1650000470478,0,2043.4,46.44090909
2400001170392,28028.2,2040.4,683.3772727
1591018726270,0,2036,46.27272727
1100039618183,19739.8,2031.9,494.8113636
2376552732113,16363.1,2031.4,418.0568182
1023530629550,0,2030.4,46.14545455
1715014084312,8961.8,2026.9,249.7431818
1200060599964,7119.8,2026.6,207.8727273
1200050754036,0,2019.4,45.89545455
2336563681010,8906.5,2017.9,248.2818182
1422054100004,309.8,2017.3,52.88863636
1507974739991,7007.4,2014.1,205.0340909
1200062688297,7381.1,2012.7,213.4954545
1900009423859,11715.6,2009.1,311.925
1100039636420,1670.1,2008.2,83.59772727
1900090388927,22944.4,2004.9,567.0295455
2000054562468,37908.9,2004.8,907.1295455
1030000471505,0,2004.1,45.54772727
1100039667010,25855.6,2003.6,633.1636364
1800035267722,39782,2003.6,949.6727273
2326534510015,23011.5,2002,568.4886364
1200061891859,20568.4,1998.2,512.8772727
1300035425332,14089.8,1997.6,365.6227273
2000027847966,98830.5,1997.1,2291.536364
2200023547058,52455.4,1993.5,1237.475
1900048383664,10953,1993,294.2272727
1717512086105,4135.1,1987.1,139.1409091
2000022219646,0,1983.5,45.07954545
2000027326820,0,1983.1,45.07045455
1800053647724,0,1980.2,45.00454545
2100041619738,14853.3,1979.3,382.5590909
1900091064964,0,1977.7,44.94772727
2700003919240,2227.9,1968.9,95.38181818
1100039650879,37811.2,1968.3,904.0795455
2000052554260,16504.8,1968,419.8363636
1160001200231,289.8,1967.1,51.29318182
2380001257872,0,1966.4,44.69090909
2199994708070,1481,1965.7,78.33409091
1050001420267,97.4,1964.1,46.85227273
2200030115301,6544.8,1963.8,193.3772727
3200000210471,48509.4,1960.2,1147.036364
1014568744415,0,1959.3,44.52954545
1900000344534,0,1954.5,44.42045455
1050000838756,5154.3,1950.7,161.4772727
1507813359992,255.3,1945.5,50.01818182
1591026069930,8087.2,1943.2,227.9636364
2200041798847,54648.6,1943.2,1286.177273
1300060139315,0,1942.9,44.15681818
1712330701702,29397.6,1941.1,712.2431818
1030065437993,0,1939.6,44.08181818
1591016239123,0,1939.5,44.07954545
2000057258882,12317.2,1939.3,324.0113636
1030051333477,0,1938.8,44.06363636
1460001819020,15236.1,1936.3,390.2818182
2300000728301,14182.9,1936,366.3386364
2346544032017,0,1934.4,43.96363636
1900010428703,40314.2,1933.5,960.175
1591057442086,5250.2,1931.8,163.2272727
2500000065770,187031.3,1931.7,4294.613636
1460002207756,18378.8,1930,461.5636364
1460001428492,46020.7,1929.2,1089.770455
1413404740006,0,1928.4,43.82727273
2300000736190,0,1927.7,43.81136364
1200050057450,2190.1,1924.4,93.51136364
1716038822006,8159.1,1921.3,229.1
1100050315046,63422.2,1919.2,1485.031818
1200061435185,7103.3,1919.1,205.0545455
1030076737430,21149.3,1915.9,524.2090909
1900070488352,307.7,1915.6,50.52954545
1200061142068,52375.4,1915.3,1233.879545
2000054259971,6620.7,1913.4,193.9568182
2199989642968,0,1912,43.45454545
1030055214268,14961.1,1911.6,383.4704545
1591011651752,8298.3,1910.8,232.025
2200030355770,0,1910.4,43.41818182
2200030121110,1919.2,1909.4,87.01363636
3110000088193,0,1908.4,43.37272727
2336513491019,0,1905.2,43.3
2000050598814,73179.3,1904.3,1706.445455
1050002465143,40305,1902.6,959.2636364
1700051054123,0,1901.5,43.21590909
1591021889808,0,1899.7,43.175
1030072435740,0,1899.5,43.17045455
1200010075380,17526.9,1898.5,441.4863636
1470001550747,0,1897.9,43.13409091
2200030003815,0,1897.8,43.13181818
1422041200000,32586.8,1894.1,783.6568182
2600003008431,60468.3,1894.1,1417.327273
2400001004932,120792.9,1887.8,2788.197727
1200010080469,39713.7,1886.3,945.4545455
1200050135930,0,1884.7,42.83409091
1030008269885,36660,1883.4,875.9863636
2000027349562,1000.2,1883.1,65.52954545
1100039201900,12982.7,1880.2,337.7931818
2200030097628,5845.4,1876.5,175.4977273
1200010059323,62354.4,1876.1,1459.784091
2200041732224,20566.6,1876,510.0590909
1100039609899,83.8,1875.5,44.52954545
2700004360630,0,1869.9,42.49772727
